x,y,token
-56.962128,-6.318833,linc
-49.537212,-1.8065237,threepio
-58.08149,-3.3352504,macandrew
-76.169685,-65.405464,sestriere
-62.13182,14.265582,satō
73.100006,-42.67113,frasunek
-31.328175,-20.126753,baala
63.91332,-8.707198,wysublimowany
3.2437181,2.6027784,bezcen
16.292807,24.314194,wielokrotność
11.345327,-46.315197,odszczepieniec
50.14363,65.37668,wbicie
47.736053,69.59874,zlizać
-48.698925,4.640849,jie
-35.141464,-66.124626,szkocją
15.344906,30.436283,wzrokowo
83.61754,32.96869,taksować
-66.65416,-7.5327225,cogito
-13.417367,-34.592827,lwp
-31.704115,-41.025124,dalekowschodni
-80.799614,33.319588,primary
6.96129,-75.25797,popławski
-63.764008,-48.299694,vitesse
-4.795545,-55.102055,ksenofont
-65.44139,-44.117527,ajaccio
-27.511166,38.62968,jednotorowy
-61.45833,35.86223,magnetic
-3.0510545,-66.14429,sobiesław
-64.919334,-4.261239,mather
-66.747406,-78.68012,rasmus
-60.411076,67.804924,anthurium
-30.282944,78.705154,retorta
7.7917485,33.543503,padanie
58.53465,-42.770195,niedbałość
-26.861614,18.87796,tybru
39.42658,35.920677,gdakać
-15.338989,-67.826614,clary
-0.6594293,6.5650253,bankomat
-36.817173,-53.368412,inflantach
-74.199715,-5.6976066,whitman
-38.7194,-49.294514,palestynę
-76.351654,46.506912,lose
-33.04222,-31.14333,nasir
-48.035454,25.056326,hatchback
-48.30468,8.408577,kyung
76.14395,22.071732,marnotrawić
-35.603825,11.658981,ő
13.874144,68.404,cętka
33.317596,53.99757,rozogniony
-11.283545,81.355576,orderowy
75.749916,20.567179,wycenić
4.4902306,51.299988,brzeżny
3.9885638,89.70759,kęsy
-11.371074,-84.511475,honoriusz
77.01087,40.889893,wnijść
-58.50055,-21.472185,mireille
-35.240036,64.82997,stetoskop
4.809663,-2.7688234,bęc
-73.07335,7.288474,latimer
3.4756176,-29.731405,kursant
-86.41007,34.686306,selected
-25.416542,19.213554,nilem
-57.62956,-77.538475,ewald
-24.24846,-19.378422,pietia
-49.721348,-4.2223897,masklin
-97.93625,-34.735107,associação
11.874982,-3.6347094,tośmy
22.349531,-71.954254,stryjowy
3.6563716,-93.27622,klarę
29.87542,20.322655,trwożliwie
-20.117405,-16.574518,kazka
-12.041198,59.817566,słupowy
25.55513,-36.547775,dwutomowy
-30.441383,-55.0567,charkowa
-19.089432,21.90468,borowiec
17.339798,-8.231748,mojem
-8.37782,30.046,poławiać
-56.433445,39.62586,graphics
-58.28358,-63.27897,platz
-5.8903246,-52.350502,kwintus
18.647076,-60.892544,riksdag
8.084055,-53.0317,schola
-69.6515,27.963848,cream
-94.15536,-0.055124413,burnley
3.6582072,-78.967125,phm
38.82424,-24.036722,upiększenie
3.008011,-41.15247,kupiectwo
45.17049,69.39903,rozmasować
1.854654,0.6336573,wiskać
73.88114,-18.98921,zapobiegliwy
29.79249,57.344727,zsiniały
-77.00293,31.285519,aid
-17.701155,-71.56765,tekli
-0.04585632,-105.012474,leonem
-17.65736,5.990768,ułański
-27.076748,-95.550896,chucka
-47.085358,4.0268626,xia
-50.39362,-54.932453,ostrawie
-61.55965,35.687534,surface
-71.0593,0.6825601,larkin
-28.954044,-43.16773,skarżysko
-74.01522,21.940765,nordic
-1.5860415,-74.1536,chojnowski
-56.937828,-16.056263,bethany
-54.683147,-6.2038665,lupin
-75.40057,9.582627,cantrell
-31.029821,39.9798,konstal
-52.521713,31.784426,wikitable
54.58835,-23.531855,pozazdroszczenie
55.877117,-42.529186,krótkowzroczność
11.461379,14.164438,mineralogia
18.433474,-30.936975,konsylium
-35.622585,12.620646,'j
-49.84735,24.480593,datsun
-17.004015,29.629803,wierzchowy
10.963958,-1.6704922,terno
70.8012,13.420295,unaocznić
-14.97121,89.11052,kąpielówki
-65.51171,-41.764034,beauvais
24.826202,74.66335,jednoczęściowy
-34.95166,-75.9469,tuchaczewskiego
-17.629488,-39.348667,środkowoeuropejski
-81.38044,2.7868736,seton
13.458051,-55.354454,juliański
8.930792,-27.596718,etnolog
-6.80977,23.298883,bezogonowy
1.0905327,-66.814125,kazanowski
38.289528,-26.482746,kontrakcja
-52.863728,-39.302994,fundlandii
-80.21867,-10.497515,cedric
-8.599469,-54.880592,scypiona
-11.233931,-9.411476,matador
-7.656656,-85.93972,anastazy
-50.530376,-59.859497,tyrol
-70.99484,0.10182803,quinlan
-35.730938,-11.830525,leii
-70.91754,47.925533,eminem
37.200436,-41.535065,pryncypium
80.51647,22.179153,klarować
-7.7248106,20.02172,małpolud
4.2697234,53.452286,piętowy
-6.445769,-17.240808,letnik
20.893251,-71.96983,proboszczowy
91.501945,27.997656,zlękły
-63.361206,-27.092335,anastasia
9.327827,-16.796783,jów
-50.522533,-59.96891,karyntii
-2.9455903,-17.291864,łupieżca
-41.632694,44.87479,dyspozytornia
2.5571387,42.466743,krzemian
-75.221985,0.091399044,keene
14.277161,25.90137,turinga
-29.114086,38.268356,tgv
-27.538206,26.99116,sławkowski
-33.8511,-62.96086,bydgoszczą
-54.172283,-14.531297,gwynne
-54.53694,-14.699237,jessika
10.06886,-52.69717,ordynariat
-18.40659,4.261138,czołgista
-21.078209,67.17018,jarzeniówka
20.491264,69.03786,bladożółty
-9.646829,-9.954349,galant
6.0823174,82.17785,muszkatołowy
12.1039095,81.803696,żelatyna
-36.192814,-18.068335,matuzalem
-10.376851,-34.65448,bezpotomny
-59.719563,35.710037,pulse
-46.79768,-32.94139,karakorum
-93.253426,-32.090958,arequipa
-36.00545,-15.03859,branda
-44.29107,-36.569576,johannesburgu
-67.9066,24.674015,louie
12.44354,61.97953,równowąski
14.865229,-6.287608,dlaczegoż
67.421906,22.830345,uszlachetniać
56.49113,10.9696045,losować
-29.560902,13.407238,znego
72.38689,-14.1633215,popędliwy
-21.720034,54.86829,kwietnik
-42.22254,-44.788578,isfahan
22.32819,-17.498035,robocizna
-37.866344,-45.44321,peloponezu
-41.08973,-2.5986547,mek
13.4666815,61.35338,bulwiasty
-7.28959,-79.54587,świerczewskiego
-44.33757,24.854439,litrowy
-43.191643,-26.462482,nobis
-7.647478,4.52164,niezdobyty
78.66086,9.530972,dyskredytować
-31.516186,-0.016179906,wse
-90.27112,-38.661423,conde
-26.515858,-91.92278,lionela
-28.12139,-94.181854,dave'a
-21.544548,32.948036,floriański
-56.806736,36.617134,python
-86.55291,0.53244567,balfour
-42.582455,-67.39955,mariupol
-46.667313,-12.878437,shira
-70.03652,-66.28233,bjørndalen
12.815984,-14.433195,dzien
-22.673578,-96.30301,fishera
38.067356,50.59498,przerzedzać
12.629983,-6.227487,obym
-5.384294,-8.93688,sasa
-42.80243,-26.022795,qua
-48.419476,42.626846,slot
-6.841089,26.550629,mikrob
13.7707205,57.583008,guzowaty
66.600006,-18.212135,kurtuazyjny
-74.56952,-5.194145,pound
-13.059041,-74.82982,anatola
18.378819,-92.21006,581
-51.512436,-68.767525,haydn
-85.32161,34.61167,religious
12.862073,62.725895,plech
13.18185,86.345375,wypiekać
-37.60189,-58.02921,belgradzki
-76.00533,1.152169,mccormick
-70.01389,-56.92473,spinoza
-86.83278,34.409763,poetry
-1.6024046,-59.617928,stuartów
-38.07567,-80.79998,wasiljewicz
-45.350418,-11.803881,ioma
-20.160841,-13.688172,żegoń
-72.12443,-71.00894,iraschko
-92.021904,32.091045,monthly
65.901054,-36.86027,spokojność
-6.160376,60.18274,ilasty
31.787884,8.806084,wzorowo
29.816599,8.37276,twórczo
-39.195328,52.846924,katoda
16.761179,-91.82085,561
13.313235,32.16964,przeciągnięcie
-78.27774,42.400284,none
-39.45549,-76.82403,paniny
23.367262,-28.211754,helsiński
66.62493,34.66895,przetrzebić
-59.018288,-74.575066,bode
-49.692486,-76.02865,bormann
-51.416584,-41.747665,salwador
-72.606186,43.02932,loud
-51.790405,-25.70244,danieli
-49.980526,25.388542,cruiser
-56.462757,-58.75207,osnabrück
48.086704,-50.431343,inwektywa
28.755913,23.7136,siarczyście
63.249092,58.072872,mrowić
45.9521,73.86034,miętosić
-44.495686,-49.248806,hagi
49.8779,-47.79177,dziecinada
-15.395797,-69.80392,anity
86.61038,20.983355,rozminąć
-33.89615,-63.18912,wilnem
-31.590723,35.74938,podwoda
13.390957,-30.478922,dwója
-10.932746,-39.716377,autochton
34.358658,-41.245937,mesjanizm
39.94998,-28.74198,polonizacja
-23.351685,14.140381,pięcioosobowy
31.960526,17.16567,szydersko
-72.15871,-36.237213,nouveau
-55.780804,-73.1949,busch
-92.84113,10.915364,concord
-13.16837,-46.08608,tebańczyk
-26.852667,-91.91753,gilesa
1.8535241,-54.13761,archikatedra
-52.473835,-55.348454,weimarze
-65.57289,-42.348,limoges
-73.49016,1.7893097,vaughn
-47.79808,-15.477059,gorda
15.014626,-11.176772,pazer
-23.485544,-96.26929,stevensa
30.505651,40.98611,dosiedlić
57.605152,-72.26864,1786
57.685913,13.352941,zgrać
-80.21961,3.4806986,hutchinson
-19.54673,-71.85249,faustyna
83.84297,11.48885,predestynować
-14.829131,90.81743,trzewiczek
34.76352,-39.619316,behawioryzm
6.9833026,-76.055145,rybicki
-25.81985,36.806496,kanałowy
-31.835894,44.56317,disneyland
66.15329,-11.7442,ucieszny
-34.379517,52.40746,grzewczy
1.8767604,34.050198,przepływowy
-8.196263,-16.58807,dziatwa
-13.978753,-47.87447,połabski
-8.0096655,-76.17685,baczyńskiego
-34.224205,59.39768,płoz
-26.686241,21.402071,noteci
-17.152164,-58.40179,nowomiejski
-50.833405,-17.237251,desdemona
-55.172977,-12.964657,pris
-64.700424,13.017082,fukuoka
13.573769,-32.584656,policealny
-81.507324,-32.73311,cannondale
48.399548,39.152443,zestarzały
-32.44248,61.209682,dętka
-25.01228,82.209816,juka
56.10921,-35.84639,liryzm
12.075661,60.416042,klinowaty
56.218536,-42.2033,bezbronność
23.557777,30.97233,remisja
28.11761,-58.14018,antywojenny
27.841034,-43.38411,kalambur
35.17058,62.20662,upakować
14.197237,-59.01965,inwestytura
6.271578,-74.31557,dembiński
86.0847,17.568403,wylegitymować
-45.546104,13.374117,sco
21.92626,-69.77658,hetmanowy
-6.9302497,26.680006,mszyca
80.5688,-22.461622,spowinowacić
-16.643068,5.1980124,kirasjer
-17.404163,-71.53323,rozalii
-38.56784,-45.405315,achai
-69.08831,-76.3779,harri
-62.378094,36.27673,steam
-62.061962,12.849097,shingo
-81.51517,-32.735184,lampre
23.580032,37.587204,pocenie
3.5811834,-14.310685,wyrzutka
56.542885,51.55591,potopić
-53.8474,-17.548468,cioteczka
-14.85484,46.271027,pólko
68.61215,-37.746273,przesyt
5.0299764,-81.99037,skawiński
-7.99516,-76.461784,niemcewicza
-38.054543,9.069378,clić
-35.476105,67.69976,kozik
-21.692553,49.28382,stajenka
-31.911467,58.30737,wibrator
15.849395,-44.888878,okultysta
54.81221,-11.458563,nieprecyzyjny
-56.476746,-25.997652,margareta
-70.67453,7.4701705,pilgrim
-28.662907,-86.24367,pabla
-8.146004,-61.91548,szaweł
5.698801,-75.90976,mikulski
-87.63804,13.227362,broad
-38.970753,-7.746508,perun
-68.53212,37.181496,mouth
-29.9463,-72.39571,walentina
-74.8584,43.15595,fool
-73.94642,-71.24153,noriaki
59.041676,49.401134,siusiać
-10.691099,21.315092,skunks
64.28196,-18.368666,nielojalny
17.075874,-93.89938,582
12.449592,60.368557,lejkowaty
80.6069,22.563416,doczytać
-87.92088,10.924173,beacon
6.1250567,51.641182,pławny
-11.079935,71.176575,obsydian
-69.94552,-57.02021,leibniz
71.61579,55.892796,uskakiwać
-56.02161,43.405346,directory
-45.962215,-24.321058,vivo
-54.625362,-72.158424,herbst
27.669876,-58.571785,antyfrancuski
-60.358566,-1.6858623,demarco
-54.26378,-11.918486,tash
-66.26455,45.564365,deathmetalowy
14.816511,-3.7584236,chocia
5.685196,69.897705,kołtun
-9.730077,-29.450712,wnuczę
2.747286,-73.238205,porębski
3.7501616,21.528757,tempera
3.6401596,-93.38391,olgę
-18.254108,-55.32422,goleniowski
-73.757675,1.0840776,mcgrath
-92.976555,10.85128,trenton
-39.029385,15.276313,nv
-26.905935,43.991386,przędzalnia
5.423369,-81.6214,lipnicki
88.50781,33.71425,zaopiniować
6.5673594,-72.43406,dembowski
-26.599152,-12.142922,seraj
-50.654434,-54.996014,ołomuńcu
-25.411594,-88.96075,henriego
-0.6479148,-101.66529,magdaleną
-63.33625,-26.737967,susanna
-70.883736,37.14896,seasons
-52.519753,19.849192,rosberg
-60.45143,67.18375,camponotus
-22.150864,-42.047867,gryfice
44.782642,-47.362274,samokrytyka
53.204693,-15.648609,akceptujący
26.41669,-42.529186,anegdotka
0.3467552,12.3945,meblowy
-47.35185,50.499317,kasetowy
7.52476,-74.39501,łysiak
-9.217582,-15.145411,chłopię
-22.180618,44.044617,camping
23.913616,-72.10506,martinowi
-13.193631,-74.70441,staszka
-2.3440883,-17.108438,watażka
-80.00073,34.178,creation
8.51564,-51.60553,misjonarski
-56.35856,-58.580173,paderborn
-73.998955,35.925556,fifth
-74.63454,-12.181037,jonah
-49.345226,-1.7124002,wookie
-68.66206,-0.2820323,devereaux
-63.029846,38.45892,pocket
-65.83471,26.227541,looney
52.700798,72.17126,klep
-18.121246,-43.676064,homerycki
-57.113705,-73.875725,schulze
-20.062725,25.974977,kabat
2.3823338,-51.36921,ostrobramski
10.65825,67.02264,lico
50.427876,65.43883,wrazić
4.9617376,53.006596,obojczykowy
22.439907,31.833437,kastracja
89.276215,44.39838,uchylanie
2.4724767,-77.23666,skolimowski
8.222894,-16.615324,kowie
-30.970049,62.47415,uszczelka
-13.111204,21.393024,wydry
-45.557228,-53.273346,asturii
17.913492,33.48462,afazja
-46.76522,-59.08668,westfalski
-1.5566573,-102.042465,dianą
-13.435371,-16.387526,czyzn
-19.830359,-92.82309,prousta
-26.987097,68.359055,pieńka
-71.95194,17.158531,wcw
-30.720829,-15.645381,walkiria
-73.79556,-47.591698,lombardia
-3.857264,26.910833,mamuci
-58.394432,38.84073,array
11.20915,-35.81104,kik
-74.20954,-3.6417592,montague
-60.797073,27.20633,marlboro
-66.89879,16.344936,superciężki
-4.0231104,-104.77607,chrisem
-74.279175,39.210155,desire
-23.811483,-41.472004,krotoszyn
-28.274326,27.935246,kieżmarski
-66.679855,-76.581215,tarjei
80.159546,29.252117,bałamucić
67.70571,-11.3882675,trwożliwy
43.0585,74.42211,odkleić
55.529675,8.562389,czonych
26.66435,8.965446,przykładnie
60.476913,79.47597,wybałuszać
58.676987,-50.822453,zmaza
51.38198,-34.66785,liwości
-42.824184,-25.31681,diem
-39.444233,34.557438,rakietka
-22.129078,32.979015,chmielny
-22.524448,21.666067,wichrowy
-26.417498,18.517105,indusu
8.888079,42.31891,katalizować
5.8309608,95.082184,samogon
3.6288168,-93.36626,hannę
-71.98139,-37.61502,bruxelles
-80.19898,-51.011375,machiavelli
-4.825142,-55.12675,diodor
-5.93183,-52.36983,publiusz
-30.680151,-29.012503,czyngis
-78.765945,2.5666888,winthrop
2.8897517,-79.10067,kuchara
-47.117554,-9.984324,gloha
68.310005,13.335921,odzwierciedlić
-2.6801088,-56.490677,pitagorasa
-34.098854,-22.11001,tezeusza
52.081936,-46.122086,absencja
72.42558,38.830112,popamiętać
-60.348698,-65.186714,schweizer
20.976086,69.61686,jasnobłękitny
72.24129,39.371338,capnąć
42.339684,74.51113,podwiązać
-57.73841,29.576244,sort
-13.492098,77.867836,stuła
0.3111031,12.56318,cukierniczy
-33.34149,-19.459772,delficki
-21.551981,74.17252,pisak
-34.225796,-79.10094,dekabrysta
-68.54234,-2.9463649,cuthbert
-63.372955,-16.069456,aimee
-48.44006,-6.5167427,brion
-50.183323,-4.416925,keff
-75.49722,13.491315,aguilery
-5.822759,67.75517,patyna
16.306442,38.237373,ukrwienie
12.156624,-14.5072,imie
17.178102,-45.434204,gnostyk
-10.40018,-19.20157,ulicznica
-37.095993,50.548214,taśmowy
-12.474642,-19.712675,greczynka
1.3759258,-0.22760639,niku
8.91315,42.46354,nukleinowy
-26.083801,3.9189942,rzem
-28.873508,47.041306,delikates
63.875706,-14.752523,nieprzystojny
-21.656012,45.9946,składowisko
55.152416,73.78864,przewiercać
-71.20214,0.12183324,sanderson
-46.10698,16.074389,eng
-52.691864,-55.619976,rostocki
-75.45042,4.0933,gillespie
-17.465551,-59.56072,parczewski
-53.777794,28.787066,img
-80.26103,25.543962,venture
-33.477253,-15.908803,ararat
-22.157675,26.546186,rutka
-54.56617,-22.056467,aida
34.8093,-39.754322,ewolucjonizm
23.17884,-11.927714,tytulatura
-6.122607,-78.957924,korfantego
-72.01862,0.8669386,wyman
-90.23295,4.1028214,fife
7.491441,-79.30499,gawroński
-92.14466,-42.35045,vázquez
-52.99455,23.254099,sportscar
15.040972,43.79548,wlew
18.05313,-10.357846,prześwietny
47.16045,50.407707,zeszpecić
30.001478,-58.556778,dezinformacja
71.345985,22.509016,niał
34.14483,72.68832,wyścielić
37.873688,57.16477,wykwitać
-27.842096,-93.675285,jerry'ego
71.04881,37.35813,zadenuncjować
57.44372,-35.658936,nowatorstwo
-58.8305,32.624523,jumbo
83.2285,26.054396,panikować
-46.585102,-24.864712,morte
-74.674675,0.013712488,donaldson
-25.441814,-92.34551,hugha
-7.3619885,35.466625,arboretum
-97.48742,-35.112633,caxias
-46.803955,24.20473,hybrid
-63.29333,-1.3083138,dewitt
-88.38961,-32.801216,villarreal
-23.878178,26.448853,kaszb
-40.77433,-25.727478,lumen
56.542778,-71.02345,1660
37.140167,58.1995,przezierać
-9.143444,39.152374,puszczański
88.73105,35.281914,wydukać
0.90164953,81.21984,dmuchawiec
6.286374,50.87855,międzykręgowy
51.90601,-18.507662,aspołeczny
12.762797,34.25013,przegrzanie
12.417056,81.09382,oleje
28.11765,2.5635846,odrębnie
5.553556,-34.504158,orator
-42.246418,-20.211742,vide
34.806396,-20.779863,zarobkować
-72.174866,33.80628,souls
-20.25575,33.70832,pałacowo
-75.44692,12.976247,miley
-63.28296,19.79293,dracula
-16.456438,-31.544565,kolaborancki
-8.738817,27.066767,kornik
-60.22095,-18.813612,maude
-8.166241,-85.29722,witalis
-91.75525,32.15639,illustrated
-77.23459,2.6228547,ogden
-22.71557,-41.99006,lidzbark
-83.60082,1.8630184,mackay
27.055641,9.285557,nierozsądnie
23.416527,-28.201977,trójstronny
41.137745,48.43608,spuchły
0.86574554,63.433365,ślinka
38.287968,38.850838,plusnąć
4.0925565,68.23965,serduszka
6.3793497,50.70305,rzęskowy
77.02453,18.36205,zać
3.631571,30.047579,udźwig
-11.776824,-26.095245,monarchini
-46.26511,-56.48288,boloński
-59.260056,-63.848953,alte
-75.728355,5.757129,welch
-67.89454,23.824461,butch
-19.980556,-15.0618105,kargul
-43.92276,16.84329,cineos
-58.336273,-41.859604,foeldeak
70.25356,6.604023,skodyfikować
45.132626,-6.7756615,niejednorodny
35.171623,0.44505137,technologicznie
-4.01053,-14.790686,obdartus
17.446321,0.8228999,nierychło
18.642302,36.25473,niedokrwienny
-49.87581,41.175293,ascii
53.343983,-10.541821,pejoratywny
-32.148514,11.718097,łowiek
6.4817963,35.495937,przybór
17.257713,66.02345,sylweta
55.879845,-55.598312,zgwałcenie
22.786304,-71.45584,arturowi
4.781007,-37.83378,prowodyr
-30.192562,-53.31327,kowna
-91.56135,11.921544,yellowstone
-73.56487,-34.806183,jour
63.452587,-26.201887,monogamiczny
4.1737943,-78.770035,żurek
7.7166376,31.701084,czasoprzestrzenny
-75.55992,-47.046394,venezia
6.5748935,-6.6459913,taniu
-85.58551,23.774548,commonwealth
-0.43410245,17.317108,odwiert
-49.444042,-41.678326,zambia
-32.030796,-15.701715,tiamat
-54.804657,-15.720216,imogen
52.902042,38.178032,strajkować
13.034809,54.658184,wykwit
15.788939,48.59294,odtrutka
16.977793,-92.37098,605
-19.732153,59.460888,kalenica
52.269264,-4.2327256,nieporównany
32.565567,50.380447,obsiać
5.292077,54.382977,powięzić
-17.828953,28.756721,gniadosz
43.757988,-8.582683,trojaki
29.461653,32.22719,rwetes
-15.107468,14.906235,kurak
-49.141987,-18.632309,nemours
34.403984,10.58555,romantycznie
84.7199,25.51866,ględzić
-37.97513,53.170006,izolator
45.542713,-17.915098,samorzutny
-32.744003,35.69928,riksza
-14.853371,-44.375637,etrusków
-77.31895,-7.7802253,wendell
-27.679226,-95.66309,calvina
-17.053455,-69.172966,estery
-80.33732,35.423492,peer
-62.5774,-65.451546,meine
-84.33293,31.043848,cancer
7.4007583,95.66429,cocktail
-57.282936,21.036795,tekściarz
-43.87914,-38.041508,tamil
-36.991753,-46.89856,peloponez
-58.420547,-14.1329775,gabby
-67.40553,-80.265495,svensson
-43.90657,-9.337508,questor
-47.069115,-11.969371,dyana
-29.433384,-18.560402,swami
49.339664,63.914433,przewiercić
37.556786,48.91663,rozwidnić
5.0643473,-27.656406,praworęczny
35.57589,9.816691,niechlujnie
4.4840126,43.859043,etanol
60.04831,-23.268114,przeczenie
20.580742,-70.181465,wilhelmowi
-5.4908614,-26.45631,feldfebel
-47.37383,-34.801838,andach
-4.7022033,55.11067,stożkowy
73.402954,-14.914071,pyskaty
2.5849445,-56.973003,komandoria
-70.95096,-8.040907,epstein
16.175394,24.474932,dzielnik
92.42295,24.978907,zarzekać
-37.910316,-78.431854,mikojan
-22.821638,-71.23887,pelagia
-37.850338,-20.108704,noemi
-93.39223,4.5583825,christchurch
-41.728714,-37.1927,krld
-52.724804,-7.933087,judysia
-50.76869,-84.922516,aleksandar
-62.322254,14.28615,inoue
-59.44623,64.09127,angiosperm
-74.926216,-67.71952,schonach
4.7911663,81.05232,goryczka
-45.35883,-27.09666,jesu
50.354492,-47.714806,wygłup
12.968998,14.858392,farmakologia
82.22382,23.09854,wypaplać
51.512848,32.521523,rozhukany
60.854656,-23.11961,odmowny
73.05746,20.854868,łoby
-38.798965,15.791762,bv
4.079835,30.224718,donośność
-7.3843994,49.194305,wiraż
2.6323328,-10.221769,psikus
24.213213,66.37474,przymglić
50.983883,62.768776,poszarpać
8.987156,36.250607,dysocjacja
-7.218088,49.926277,serpentyn
-16.113941,-43.16839,sumerów
81.401855,10.226289,optować
29.302574,-33.347816,bibliotekarstwo
-8.382628,-12.235272,grubasek
-20.471832,-85.56819,ferdinanda
-18.612978,-57.87509,nakielski
-58.081566,-15.394989,rhoda
5.6462107,-77.65827,frankowski
-63.876854,-3.1143632,aiken
-27.62661,-10.7934885,yilane
-71.35973,17.637897,wrestlemanii
27.735384,-57.406853,klerykalny
-36.01314,-16.270092,samsona
83.18159,2.0737665,bezcześcić
22.735645,-72.51979,tatusiowy
68.82171,-9.528383,zboczony
86.57187,33.53264,podchwytywać
-7.350143,-85.6335,makary
4.092099,-3.8216908,spoko
22.633297,63.224182,skołtunić
19.149376,-91.12963,625
57.773293,-72.30806,1781
-25.35753,-94.30428,bradleya
24.145668,-72.27028,williamowi
-37.988716,-6.4262176,sieben
-75.338524,-65.992714,tarvisio
-49.188107,-17.013311,latter
-25.702194,-36.67861,cwks
-57.45485,-3.7341661,chesser
-63.578644,-52.30634,aalborg
-63.32592,48.925842,bootleg
-58.655434,-49.126717,mtk
19.429844,-72.54648,abrahamowy
-0.8956955,-28.748415,kuchmistrz
-1.7446686,-11.385027,niezdara
13.486117,36.333096,ruchomość
-37.87844,-80.58606,iljicz
56.525204,-71.663246,1750
-73.37721,1.6606504,dolan
-52.465622,-70.73995,hesse
17.98794,-91.9749,621
-80.67605,-39.4652,portorykański
-45.940014,-52.05733,korsyki
-41.025204,-20.708622,eris
40.32182,76.67901,rozpleść
17.41228,-93.027176,591
7.9270716,-77.91655,zarzycki
-71.110535,35.11548,danger
-57.27685,21.123749,didżej
-19.093588,21.74633,gacek
-47.91444,-24.4717,piccolo
-29.430624,-51.472893,grudziądza
-11.557394,48.49581,osuwisko
-60.542885,-3.8224177,yincent
22.544767,-22.875517,obrachunkowy
-21.875174,-19.167856,lesio
-91.583694,-41.39363,calderón
-32.391754,14.039611,żka
4.511668,-11.69509,dopust
-74.766205,2.7903197,cummings
-33.841167,-30.867846,hussein
-72.74294,3.497893,jolly
-69.27652,10.233512,cone
-69.34383,-57.92156,popper
-8.160365,26.467798,narybek
28.023973,-79.82022,xxxvi
-63.324375,48.977184,dwupłytowy
-16.59948,44.88689,drożyna
5.2542496,-81.77635,sojka
-55.890057,-15.670584,cherie
-46.01156,-44.134575,bejrut
9.895466,28.484652,molowy
-75.17267,1.6126901,dodd
-9.909799,-37.50562,repatriant
-70.085594,39.358723,brick
-31.454641,40.38744,przegubowy
-68.77012,7.695552,sparrow
-65.00907,-42.09403,metzu
-55.765175,-26.152258,elin
-64.639854,49.372723,covery
-51.25155,-41.7431,nikaragua
-56.859737,-73.235214,arndt
-68.78789,42.043926,superstar
-21.130835,-18.45057,kajtuś
-56.69499,-4.822238,basile
-59.16772,-24.45086,fabienne
-24.199928,-40.776985,głubczyce
40.499935,49.07434,sinieć
73.07913,-14.539983,jurny
-21.750616,-2.960347,smyczek
-44.60193,-26.592196,ecce
12.565215,30.264519,toczenie
28.91425,-9.747343,gwarowy
-38.407154,13.78296,mh
-32.364754,14.157111,żki
1.7398875,-70.12308,siemieński
58.97824,-36.718147,dociekliwość
-54.66258,-20.914572,giselle
33.45288,31.704094,mruknięcie
-37.73457,5.484289,ambo
-74.2532,-27.7489,rolland
47.406517,63.981407,wyskrobać
-36.199284,-56.74499,tadżykistanu
-82.9206,1.1116838,byrd
-32.988647,-11.2669115,shonsu
-60.705627,2.037449,grief
-17.024637,-45.912502,turański
-80.84963,-50.18962,ludovico
0.9680435,80.317665,barwinek
23.199087,14.849494,niezłomnie
19.318134,-72.54477,salomonowy
-10.800862,-22.751324,nieodstępny
19.114403,-2.4544287,niedużo
-21.654907,64.491776,koncha
3.1232855,18.187393,reperacja
-34.38604,8.485793,pla
-75.79576,-10.900991,virgil
25.52904,9.4838,liwie
-49.835754,-84.66744,josip
-8.480636,-85.1708,donat
-35.27836,77.72549,rożnie
25.53979,46.515507,duchota
-21.083845,49.92297,koliba
0.5865993,-74.25548,kobyliński
47.84347,-38.930065,koligacja
-36.12931,-43.316265,troja
4.0369263,42.944828,wodorotlenek
-15.343505,-68.494026,tessy
-81.87115,-10.385941,antony
-25.951424,-13.930623,tolo
-71.91842,31.548353,warcraft
-56.501263,-13.926356,ramotswe
-58.876488,63.048805,rosopsida
-65.24321,29.865202,pokémon
73.516945,-13.07398,opieszały
5.669525,-6.4574633,kasiu
-16.228428,77.96151,włóczka
-9.118001,29.523676,makrela
19.723316,36.186653,mięsak
-2.5212324,3.5892425,fenig
-2.2212136,1.5117737,łut
-56.848747,40.317818,interface
-90.93346,-40.67617,allende
-79.89452,33.9717,elements
45.279903,51.851494,wsiąknąć
2.010854,-65.52373,chocimski
8.649399,89.17621,sernik
15.365715,25.265656,skalarny
-42.315937,-77.01639,karamazow
-97.201805,19.505884,leafs
-1.0768121,-25.803072,nadleśniczy
-32.407547,-11.880384,dynasta
16.787731,-12.862933,milenijny
-62.259792,13.796986,ueda
54.988113,-44.10346,oportunizm
-23.032757,26.79164,czernica
-47.598984,-6.572755,scylla
-4.188446,80.127014,sandałowy
21.754896,-68.91208,sułtanowy
-56.992443,-73.38199,bergmann
24.829237,-23.529514,służebność
-81.44276,-44.616707,seńor
5.7830772,15.711519,bhp
-37.35894,-19.865309,hagar
1.1354407,-70.02252,sołtan
-65.93633,38.18319,freestyle
-50.53204,-37.597145,karaiby
-45.871243,-44.15178,trypolis
-25.893497,50.374058,szambo
-59.107685,38.301792,multipla
23.594233,-28.34699,rozbrojeniowy
-83.415634,4.8439393,barre
30.14536,2.4699566,mentalnie
-53.380875,-3.2572598,tolly
-44.402374,-39.823166,laosu
-81.714455,33.35824,emotion
